date,price,market_cap,volume,community_score,public_interest_score,fear_greed,price_5_SMA,price_10_SMA,price_25_SMA,price_50_SMA,price_75_SMA,price_100_SMA,price_150_SMA,price_200_SMA,price_250_SMA,price_300_SMA,price_350_SMA,fear_greed_3_SMA,fear_greed_5_SMA,fear_greed_7_SMA,fear_greed_9_SMA,fear_greed_11_SMA,fear_greed_13_SMA,fear_greed_15_SMA,fear_greed_30_SMA,signal
2021-03-20,0.8898566665263969,0.0011438408032361136,0.002796182576745005,0.0009426617976990889,0.0,0.75,0.920751058183823,0.920085245353548,0.9656105026995252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7266666666666667,0.72,0.7342857142857143,0.7311111111111112,0.7263636363636364,0.7392307692307692,0.7426666666666667,0.7509999999999999,1.0
2021-03-21,0.8411875266694516,0.001081423316985872,0.0017527033382132855,0.00095382691879013,0.0,0.73,0.9310319930088499,0.9277324585631992,0.9682503376794269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.73,0.7240000000000001,0.7271428571428571,0.7344444444444445,0.730909090909091,0.7330769230769231,0.74,0.7443333333333334,1.0
2021-03-22,0.8167436854215192,0.00104994226549885,0.0020133925766415307,0.00013530939305703472,0.0,0.7,0.9276002658873963,0.9355546746073901,0.9709846002602026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7266666666666667,0.722,0.7185714285714286,0.73,0.7281818181818182,0.7246153846153847,0.736,0.7373333333333334,1.0
2021-03-23,0.7625058124027706,0.0009842038924522715,0.0021483571684895505,0.0009672460328668802,0.0,0.66,0.9142790157407237,0.940433598952221,0.9748589996188571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6966666666666668,0.71,0.7114285714285714,0.7166666666666667,0.7245454545454545,0.7230769230769231,0.726,0.7290000000000001,0.0
2021-03-24,0.7438724054512958,0.000955070464606007,0.002046723591015945,0.00013701065004913035,0.0,0.65,0.8845421848610485,0.9389177641189602,0.9756695345901456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.698,0.702857142857143,0.7044444444444444,0.7163636363636364,0.7169230769230769,0.7153333333333333,0.7193333333333334,0.0
2021-03-25,0.6865779702477269,0.000890982516289066,0.002235598282048855,0.0009833525733248085,0.0,0.6,0.8438951625361389,0.9345672458259744,0.9728301099652098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6366666666666666,0.6679999999999999,0.6857142857142857,0.6922222222222223,0.7,0.7092307692307692,0.71,0.708,0.0
2021-03-26,0.6691090417648791,0.0008641458378376552,0.0027088177776824723,0.0009899554025662508,0.0,0.54,0.8094868445687499,0.9217892386834745,0.9725273157662879,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5966666666666667,0.63,0.6614285714285714,0.6733333333333333,0.68,0.6938461538461539,0.6973333333333334,0.7006666666666667,0.0
2021-03-27,0.7536889101230844,0.0009627522038550509,0.0022295022104560783,0.000996789689680559,0.0,0.65,0.796878593403394,0.9132943697660683,0.974282477246853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5966666666666667,0.62,0.6471428571428571,0.6655555555555556,0.6745454545454546,0.6838461538461539,0.6940000000000001,0.696,0.0
2021-03-28,0.7413571015292968,0.0009583193151305062,0.0019274131591882524,0.001004755126850087,0.0,0.74,0.7926497581208284,0.9039997390287403,0.9750139424697523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6433333333333333,0.636,0.6485714285714286,0.6688888888888889,0.6772727272727274,0.6823076923076923,0.6940000000000001,0.7023333333333334,0.0
2021-03-29,0.767952048480377,0.0009862696077069441,0.0020463382258240435,0.0010013133774669923,0.0,0.72,0.7974646541512378,0.8908009325261936,0.971512078039537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7033333333333333,0.65,0.6514285714285714,0.6655555555555556,0.6772727272727274,0.683076923076923,0.69,0.7076666666666667,0.0
