date,price,market_cap,volume,community_score,public_interest_score,fear_greed,price_5_SMA,price_10_SMA,price_25_SMA,price_50_SMA,price_75_SMA,price_100_SMA,price_150_SMA,price_200_SMA,price_250_SMA,price_300_SMA,price_350_SMA,fear_greed_3_SMA,fear_greed_5_SMA,fear_greed_7_SMA,fear_greed_9_SMA,fear_greed_11_SMA,fear_greed_13_SMA,fear_greed_15_SMA,fear_greed_30_SMA
2020-10-03,1.0,1.0,1.0,1.0,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-04,1.0,1.0,1.0,0.0,1.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-05,0.0,1.0,1.0,0.0,1.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-06,0.0,1.0,1.0,0.0009623443006289135,1.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,0.0,0.8046385837908873,0.7634769991630058,0.000965081525031702,1.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-08,0.0,0.8207927252938244,0.6824698811344785,0.0009668294068214762,1.0,0.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8366666666666667,0.8240000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,0.3366367096097893,1.0,0.4759089063452921,0.000968323995669521,1.0,0.79,0.955410031784325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8066666666666668,0.826,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-10,0.5367682304830683,1.0,0.3073890209421872,0.0009701296118270677,1.0,0.8,0.9380264133216285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7933333333333333,0.82,0.8157142857142857,0.0,0.0,0.0,0.0,0.0
2020-10-11,0.6529752319318871,1.0,0.3540586061587855,0.9911942620057828,1.0,0.78,0.9304797598211688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.8,0.8157142857142857,0.0,0.0,0.0,0.0,0.0
2020-10-12,0.5923617595712545,0.9818604282829131,0.044040399075429074,3.8373158353723963e-07,1.0,0.75,0.9641670857496676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7766666666666667,0.782,0.8042857142857143,0.8044444444444444,0.0,0.0,0.0,0.0
2020-10-13,0.6718262604223788,1.0,0.6467766897838318,0.0009763768470474321,1.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6433333333333333,0.7040000000000001,0.7357142857142857,0.7622222222222222,0.0,0.0,0.0,0.0
2020-10-14,0.6805860636849214,1.0,0.8278115588040698,0.0009792869788369963,1.0,0.74,1.0,0.9893146389095243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.6940000000000001,0.7214285714285714,0.7522222222222222,0.7618181818181818,0.0,0.0,0.0
2020-10-15,0.7746029912438049,1.0,0.31907536250321267,0.9999581265376805,1.0,0.7,1.0,0.9886194623429236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6133333333333334,0.674,0.7085714285714286,0.7322222222222223,0.7545454545454545,0.0,0.0,0.0
2020-10-16,0.25922701891457334,0.8411641225749806,1.0,0.0009821633502962984,0.0,0.74,0.9747556650625131,0.9716915815940801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7266666666666667,0.6659999999999999,0.7014285714285714,0.7211111111111111,0.7463636363636365,0.7553846153846153,0.0,0.0
2020-10-17,0.0,0.7547380627856296,0.9380733638017182,0.000983546223384176,0.0,0.71,0.9343084771600173,0.9673524089137611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7166666666666667,0.6579999999999999,0.6885714285714286,0.7122222222222223,0.730909090909091,0.75,0.0,0.0
2020-10-18,0.10251149148330622,0.7951546971911228,0.7729217514594541,0.0009849515065365167,0.0,0.78,0.8955920161622453,0.9696254320224115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7433333333333333,0.7340000000000001,0.6885714285714286,0.7111111111111111,0.7254545454545455,0.7461538461538462,0.754,0.0
